LATDD83,LONGDD83,Month,Day,FIREYEAR,OWNERAGENCY,PROTECTIONAGENCY,PERIMEXISTS_N,PERIMEXISTS_Y,FIRERPTQC_no,FIRERPTQC_yes,STATCAUSE,TOTALACRES,sizeclass,cluster,cluster_label
37.57667,-91.23,2,24,1995,12,12,True,False,True,False,0,2.0,B,0,Frequent Small Fires
40.39389,-123.9,8,7,1997,9,9,True,False,True,False,12,89.0,C,4,Urban Wildfires
48.25161,-114.8214,9,1,2022,12,12,True,False,False,True,9,0.1,A,1,Remote Small Fires
37.03111,-122.08611,6,25,2004,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.39889,-118.72194,8,21,1996,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
40.579,-122.4671,4,5,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
46.64056,-110.4425,7,20,2016,12,12,True,False,True,False,6,0.4,B,0,Remote Small Fires
33.36006,-108.67221,6,22,1994,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.02648,-117.07843,6,1,2011,9,9,True,False,True,False,8,0.1,A,4,High-Risk Large Fires
41.73472,-120.25083,8,12,2001,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
46.07067,-116.00391,6,29,2021,11,10,True,False,True,False,4,0.9,B,0,Remote Small Fires
36.91694,-120.82889,7,12,2004,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
39.12901,-120.9225,5,11,2012,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
33.73623,-116.20329,9,16,2007,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
34.23969,-116.8095,10,19,2010,9,9,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
43.21972,-121.95611,9,28,2016,12,12,True,False,False,True,1,0.5,B,1,Remote Small Fires
44.26999,-118.65829,8,16,1996,12,12,True,False,False,True,6,4.5,B,1,Remote Small Fires
37.6,-89.4,4,1,1991,12,12,True,False,True,False,0,38.0,C,0,Frequent Small Fires
39.55,-123.26694,7,6,1994,1,1,True,False,True,False,11,1.0,B,3,Urban Wildfires
34.11306,-116.32611,9,9,1992,9,9,True,False,True,False,8,0.2,A,4,High-Risk Large Fires
43.86666,-118.96159,7,19,1995,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
35.0639,-111.71322,8,26,2001,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
34.64972,-118.75333,5,19,2016,12,12,True,False,False,True,4,0.1,A,1,High-Risk Large Fires
33.29583,-108.46444,8,5,2016,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.01694,-86.38861,10,16,2010,12,12,True,False,True,False,1,0.1,A,0,Frequent Small Fires
41.06861,-123.45194,8,9,2006,12,12,True,False,True,False,6,0.2,A,0,Remote Small Fires
39.76194,-121.85194,7,27,1998,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
28.95805,-81.87139,10,22,2010,9,10,True,False,False,True,7,1.7,B,1,Frequent Small Fires
37.81482,-109.72833,7,10,1996,12,12,True,False,True,False,7,1.0,B,0,High-Risk Large Fires
35.10889,-111.678,8,10,2004,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.64167,-117.445,11,22,1998,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
39.005,-122.65889,6,8,2001,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
36.91667,-91.96667,3,27,1992,12,12,True,False,True,False,10,25.0,C,0,Frequent Small Fires
34.42346,-117.48168,8,9,2014,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
38.85056,-120.3525,9,14,2003,9,9,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
36.90929,-119.89413,6,18,2011,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
35.1273,-118.48778,7,4,2009,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.2,-121.05111,5,29,2006,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
31.29167,-92.685,3,17,1988,12,12,True,False,False,True,11,0.2,A,1,Frequent Small Fires
34.20111,-117.33889,5,8,2002,9,9,True,False,True,False,4,5.0,B,0,High-Risk Large Fires
34.00044,-117.40316,12,26,2012,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
37.45611,-120.80389,6,15,2004,9,9,True,False,True,False,3,0.1,A,0,High-Risk Large Fires
42.71667,-108.88333,8,18,1986,12,12,True,False,False,True,11,0.1,A,1,Urban Wildfires
38.31222,-119.9975,7,9,2001,12,12,True,False,True,False,6,15.0,C,0,High-Risk Large Fires
37.375,-107.76389,8,18,1996,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
30.41283,-82.26625,1,18,2023,12,12,True,False,False,True,12,1.28,B,1,Frequent Small Fires
47.465,-93.69833,11,13,1999,12,12,True,False,True,False,12,0.7,B,4,Frequent Small Fires
41.3679,-122.83403,8,6,2015,9,9,True,False,True,False,12,0.62,B,4,Urban Wildfires
38.42889,-122.68306,5,21,2007,9,9,True,False,True,False,4,1.0,B,0,High-Risk Large Fires
36.05889,-119.08,5,21,2005,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
45.49908,-110.98441,10,1,2020,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
35.6925,-118.1748,4,9,2004,1,1,True,False,True,False,6,18.5,C,3,High-Risk Large Fires
34.3381,-117.47831,2,9,2022,12,12,False,True,False,True,8,0.1,A,2,High-Risk Large Fires
34.55003,-111.15069,7,7,1989,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
36.48358,-118.64609,9,3,2003,8,8,True,False,True,False,6,0.1,A,4,High-Risk Large Fires
47.00484,-120.90619,7,15,1997,12,12,True,False,True,False,4,0.1,A,0,Remote Small Fires
47.50066,-114.13061,4,13,2021,11,4,True,False,True,False,3,1.0,B,0,Remote Small Fires
43.11569,-121.33973,8,15,2004,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
44.47333,-120.235,9,25,1989,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
33.23333,-79.85,2,17,2002,12,12,True,False,False,True,0,12.5,C,1,Frequent Small Fires
38.02772,-120.36859,6,10,1999,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
38.95,-112.1,8,27,1991,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
33.8824,-117.22154,12,9,2015,9,9,True,False,True,False,3,0.01,A,0,High-Risk Large Fires
31.563,-92.5433,3,17,2018,12,12,False,True,False,True,0,175.0,D,2,Frequent Small Fires
36.72389,-120.88389,8,1,1996,9,9,True,False,True,False,4,150.0,D,0,High-Risk Large Fires
38.59639,-79.76361,10,20,2005,12,12,True,False,True,False,1,0.1,A,0,Frequent Small Fires
40.96306,-124.12194,6,23,1997,4,4,True,False,True,False,12,0.1,A,3,Urban Wildfires
43.92166,-118.81659,6,25,1992,12,12,True,False,False,True,6,0.2,A,1,Remote Small Fires
35.83999,-106.76189,8,29,2013,12,12,False,True,True,False,6,35.0,C,2,High-Risk Large Fires
34.93556,-111.4936,8,13,2014,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
34.50354,-118.62829,5,29,2015,9,9,True,False,True,False,12,6.1,B,4,Urban Wildfires
38.70333,-119.93361,7,23,2002,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
39.00833,-120.37,10,24,1997,12,12,True,False,True,False,3,11.2,C,0,High-Risk Large Fires
33.43872,-105.70508,8,28,2023,12,12,True,False,False,True,9,0.1,A,1,High-Risk Large Fires
44.26639,-115.03556,7,25,2002,12,12,True,False,False,True,11,0.1,A,1,Urban Wildfires
35.11668,-111.70072,8,10,1991,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
32.68194,-116.32194,6,19,1996,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.66667,-90.95833,3,22,1994,12,12,True,False,True,False,0,60.0,C,0,Frequent Small Fires
33.64889,-117.21389,6,15,1997,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
35.1897,-112.0232,7,17,1988,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.24611,-121.195,6,26,1995,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.50139,-119.62167,8,25,2004,10,10,True,False,True,False,6,2.0,B,0,High-Risk Large Fires
34.37003,-111.6707,7,7,1996,12,12,True,False,True,False,6,2.0,B,0,High-Risk Large Fires
41.55153,-124.08773,5,9,2013,8,8,True,False,True,False,12,0.1,A,4,Urban Wildfires
44.78306,-121.95,7,7,1986,12,12,True,False,True,False,4,0.1,A,0,Remote Small Fires
44.67405,-118.24162,11,12,1990,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
41.95325,-123.51683,8,12,2017,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
41.82333,-124.08,7,9,2002,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.03223,-118.858,6,17,2009,9,9,True,False,True,False,12,0.5,B,4,Urban Wildfires
40.43333,-123.50333,7,2,1992,12,12,True,False,True,False,12,0.3,B,4,Urban Wildfires
39.19119,-120.10454,1,18,2014,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
39.4048,-112.2673,4,15,2021,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
38.06333,-120.17444,6,25,2016,10,10,True,False,False,True,12,0.5,B,1,Urban Wildfires
37.20333,-119.475,9,3,1998,9,9,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.66183,-117.31126,8,21,2015,9,9,True,False,True,False,12,0.01,A,4,Urban Wildfires
40.24694,-122.885,7,7,1994,9,9,True,False,True,False,4,300.0,E,0,Remote Small Fires
34.35528,-111.2111,8,31,2007,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.0539,-123.6853,4,10,2013,0,0,True,False,True,False,0,0.1,A,3,Remote Small Fires
34.20472,-110.9202,8,21,2006,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.83053,-123.61507,6,19,2009,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
38.81574,-120.89823,8,28,2006,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
39.54806,-121.43611,10,12,1995,10,10,True,False,True,False,12,3.0,B,4,Urban Wildfires
39.1,-107.84999,7,14,2002,12,12,True,False,True,False,6,0.3,B,0,High-Risk Large Fires
36.96694,-92.91889,11,19,2000,12,12,True,False,True,False,0,19.0,C,0,Frequent Small Fires
38.44889,-120.99111,8,13,2004,9,9,True,False,True,False,4,4.0,B,0,High-Risk Large Fires
38.9528,-119.93875,9,24,2016,12,12,True,False,False,True,0,0.1,A,1,High-Risk Large Fires
37.00306,-119.51806,3,31,1997,0,0,True,False,True,False,3,0.1,A,3,High-Risk Large Fires
40.32389,-124.205,8,8,2000,9,9,True,False,True,False,4,15.0,C,0,Remote Small Fires
35.7008,-106.4333,7,9,2001,12,12,True,False,True,False,6,0.7,B,0,High-Risk Large Fires
38.345,-120.77111,7,26,2005,9,9,True,False,True,False,4,22.0,C,0,High-Risk Large Fires
47.53667,-91.92667,5,2,1996,12,12,True,False,True,False,10,15.0,C,4,Frequent Small Fires
39.79381,-123.24581,8,30,2015,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
35.22981,-111.63001,3,10,2020,12,12,True,False,False,True,8,0.1,A,1,High-Risk Large Fires
36.71418,-119.7727,5,5,2015,9,9,True,False,True,False,12,0.25,A,4,Urban Wildfires
45.29528,-118.79667,8,23,2004,12,12,True,False,False,True,1,0.1,A,1,Remote Small Fires
39.51278,-106.43222,7,11,2003,12,12,True,False,False,True,1,0.1,A,1,High-Risk Large Fires
44.6706,-105.1831,9,14,2005,12,12,True,False,True,False,6,5.0,B,0,Remote Small Fires
38.46111,-120.52889,8,11,1999,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.64225,-119.7001,5,20,2015,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
33.31098,-111.05045,7,6,2000,12,12,True,False,True,False,8,0.2,A,0,High-Risk Large Fires
44.20667,-122.09667,8,17,1991,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
35.83432,-81.86183,3,31,2015,10,10,True,False,True,False,0,0.25,A,0,Frequent Small Fires
35.74111,-120.88111,9,28,2000,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
39.5112,-121.1908,7,12,2016,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
33.77889,-117.235,7,5,2003,9,9,True,False,True,False,0,0.2,A,0,High-Risk Large Fires
38.32833,-119.60556,8,9,2000,12,12,True,False,True,False,1,0.3,B,0,High-Risk Large Fires
40.93389,-124.015,9,9,2000,9,9,True,False,True,False,3,0.2,A,0,Remote Small Fires
37.8805,-119.6288,10,8,1998,8,8,True,False,True,False,6,0.2,A,0,High-Risk Large Fires
34.24333,-116.79667,8,13,1996,9,9,True,False,True,False,8,0.1,A,4,High-Risk Large Fires
35.15889,-108.05528,7,28,2007,12,12,True,False,True,False,6,1.5,B,0,High-Risk Large Fires
39.64806,-122.50306,7,18,2004,9,9,True,False,True,False,4,20.0,C,0,Remote Small Fires
35.90139,-118.43528,4,28,2002,12,12,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.88,-91.16333,1,13,1990,12,12,True,False,True,False,0,12.0,C,0,Frequent Small Fires
39.91693,-122.14125,9,4,2011,9,9,True,False,True,False,0,1.0,B,0,Remote Small Fires
47.57,-92.53667,4,21,1994,12,12,True,False,True,False,4,0.6,B,0,Frequent Small Fires
38.08056,-107.29556,7,17,2004,9,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
33.235,-116.97111,7,15,2006,9,9,True,False,True,False,4,0.2,A,0,High-Risk Large Fires
34.30167,-117.46,11,7,1995,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
34.80335,-111.55901,8,11,1990,12,12,True,False,True,False,6,2.0,B,0,High-Risk Large Fires
48.525,-114.77333,9,23,1987,12,12,True,False,True,False,1,0.1,A,0,Remote Small Fires
33.43389,-116.56111,8,13,1994,10,10,True,False,True,False,6,10.0,C,0,High-Risk Large Fires
34.6167,-111.12229,10,27,1991,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
34.23333,-117.48333,5,30,2000,12,12,True,False,True,False,4,0.5,B,0,High-Risk Large Fires
37.10779,-122.04463,1,19,2012,9,9,True,False,True,False,12,0.25,A,4,Urban Wildfires
33.53111,-111.3052,7,10,2006,12,12,True,False,True,False,8,0.1,A,0,High-Risk Large Fires
40.82,-123.14,7,20,1994,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
30.95833,-93.1,2,21,2002,12,12,True,False,False,True,0,40.0,C,1,Frequent Small Fires
37.49194,-112.62861,6,29,2014,12,12,True,False,False,True,8,0.4,B,1,High-Risk Large Fires
38.56,-122.43889,5,1,2004,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
37.29491,-120.64211,4,16,2005,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
44.5,-118.5,9,4,1989,12,12,True,False,False,True,6,0.3,B,1,Remote Small Fires
47.276,-114.8085,9,6,2019,12,12,True,False,True,False,6,0.75,B,0,Remote Small Fires
42.39416,-122.2313,7,11,1990,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
37.20941,-120.98513,9,3,1999,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
37.43581,-112.66827,7,31,2000,12,12,True,False,False,True,6,1.0,B,1,High-Risk Large Fires
38.42444,-119.49806,9,1,2002,12,12,True,False,True,False,6,3.0,B,0,High-Risk Large Fires
37.93694,-119.49028,7,29,2009,8,8,True,False,True,False,6,1255.0,F,4,High-Risk Large Fires
36.14389,-118.87611,9,27,2006,9,9,True,False,True,False,4,2.0,B,0,High-Risk Large Fires
38.55806,-82.64972,3,8,2016,9,9,True,False,True,False,3,8.0,B,0,Frequent Small Fires
37.83389,-120.50806,7,4,1999,9,9,True,False,True,False,12,5.0,B,4,Urban Wildfires
43.38667,-122.12,7,19,1992,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
46.66221,-114.3909,8,12,2022,9,12,True,False,False,True,9,0.25,A,1,Remote Small Fires
33.73685,-109.07569,9,14,1989,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
43.63333,-110.005,10,1,1992,12,12,True,False,False,True,11,0.1,A,1,Urban Wildfires
41.98237,-120.76025,8,20,1991,9,9,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.51806,-121.12306,10,30,2002,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
36.587,-112.14057,8,5,1993,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
44.47875,-120.1525,8,13,2001,9,10,True,False,False,True,6,1.0,B,1,Remote Small Fires
44.52499,-118.38049,11,7,2002,12,12,True,False,False,True,12,0.1,A,1,Urban Wildfires
44.96044,-117.04877,8,25,2003,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
37.34301,-107.48091,7,10,2020,12,12,True,False,True,False,6,2.15,B,0,High-Risk Large Fires
33.0676,-116.74,5,3,2013,9,9,True,False,True,False,4,8.9,B,0,High-Risk Large Fires
42.93236,-121.07944,8,14,2003,9,12,True,False,True,False,0,0.5,B,0,Remote Small Fires
40.49889,-122.03806,7,29,1994,9,9,True,False,True,False,12,2.0,B,4,Urban Wildfires
40.875,-121.905,7,4,1994,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
33.67172,-111.13398,7,3,1989,12,12,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
34.73068,-111.69881,7,15,2020,12,12,True,False,False,True,4,4.0,B,1,High-Risk Large Fires
33.67139,-107.7563,5,11,2013,12,12,True,False,True,False,6,0.7,B,0,High-Risk Large Fires
37.60111,-120.47194,6,13,2006,9,9,True,False,True,False,4,34.0,C,0,High-Risk Large Fires
40.12694,-122.20194,7,12,2007,9,9,True,False,True,False,4,0.3,B,0,Remote Small Fires
35.58222,-111.983,5,29,2009,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
34.13674,-110.79398,7,7,1995,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
39.50306,-121.58389,7,22,1997,9,9,True,False,True,False,4,5.0,B,0,Remote Small Fires
36.41139,-106.2591,8,23,2010,12,12,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
39.36806,-121.04889,7,10,1994,9,9,True,False,True,False,3,0.2,A,0,Remote Small Fires
34.88389,-111.8041,7,9,2007,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
37.45833,-91.115,4,7,1995,12,12,True,False,True,False,0,21.0,C,0,Frequent Small Fires
44.41667,-121.89167,6,4,1995,12,12,True,False,True,False,6,2.0,B,0,Remote Small Fires
37.94578,-120.52912,7,23,2012,9,9,True,False,True,False,12,4.0,B,4,Urban Wildfires
42.73156,-100.86893,7,19,2012,12,12,False,True,False,True,6,96.9,C,2,Remote Small Fires
31.73833,-92.92806,10,17,2015,12,12,False,True,False,True,0,0.65,B,2,Frequent Small Fires
39.51587,-82.28824,9,23,2022,9,9,True,False,True,False,12,0.1,A,4,Frequent Small Fires
33.64222,-117.36083,10,11,2015,9,9,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
39.775,-121.94694,10,6,2002,9,9,True,False,True,False,4,2.0,B,0,Remote Small Fires
30.31833,-82.37333,6,29,1998,12,12,True,False,False,True,6,50.0,C,1,Frequent Small Fires
36.1,-115.65,7,15,1988,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
46.72583,-121.39056,7,18,2004,12,12,True,False,True,False,6,0.3,B,0,Remote Small Fires
38.86667,-112.14167,8,18,1988,12,12,True,False,False,True,6,2.0,B,1,High-Risk Large Fires
32.9373,-116.8703,7,3,1999,0,0,True,False,True,False,1,2.0,B,3,High-Risk Large Fires
36.0252,-118.8143,7,1,1998,0,0,True,False,True,False,0,0.5,B,3,High-Risk Large Fires
37.28898,-119.5103,6,27,2017,12,12,True,False,False,True,0,3.75,B,1,High-Risk Large Fires
41.75472,-120.94972,8,5,2012,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
29.28166,-81.87833,10,18,1991,12,12,True,False,False,True,1,1.5,B,1,Frequent Small Fires
33.63339,-108.66722,7,28,1989,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
40.29385,-111.30403,11,16,2001,12,12,True,False,True,False,1,0.2,A,0,High-Risk Large Fires
32.6786,-116.3569,10,23,2008,0,0,True,False,True,False,0,1.0,B,3,High-Risk Large Fires
40.84833,-121.52778,10,21,1995,9,9,True,False,True,False,4,0.1,A,0,Remote Small Fires
36.64194,-119.61889,5,1,1994,9,9,True,False,True,False,3,1.0,B,0,High-Risk Large Fires
34.4662,-118.33306,6,3,2005,9,9,True,False,True,False,12,0.1,A,4,Urban Wildfires
38.27,-120.98889,7,23,2008,9,9,True,False,True,False,4,12.0,C,0,High-Risk Large Fires
37.25194,-118.58056,6,19,2005,12,12,True,False,True,False,12,0.25,A,4,Urban Wildfires
39.25778,-122.79278,9,12,2003,12,12,True,False,True,False,1,2.0,B,0,High-Risk Large Fires
37.63833,-91.15194,9,1,2005,12,12,True,False,True,False,0,0.19,A,0,Frequent Small Fires
33.52516,-109.01142,7,25,2006,12,12,True,False,True,False,6,0.1,A,0,High-Risk Large Fires
41.0271,-123.6506,8,11,2005,0,0,True,False,True,False,0,0.5,B,3,Remote Small Fires
36.21472,-118.65944,10,30,2005,12,12,True,False,True,False,6,0.75,B,0,High-Risk Large Fires
36.33611,-121.19694,6,3,1992,9,9,True,False,True,False,3,153.0,D,0,High-Risk Large Fires
36.78522,-112.19188,9,5,1989,12,12,True,False,True,False,8,0.3,B,0,High-Risk Large Fires
33.85088,-108.90313,7,15,2002,12,12,True,False,True,False,6,1.0,B,0,High-Risk Large Fires
32.5834,-116.8175,6,20,1999,1,1,True,False,True,False,12,0.1,A,3,Urban Wildfires
47.10222,-114.3,10,7,2010,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
38.57639,-112.28778,8,1,2004,12,12,True,False,False,True,6,0.1,A,1,High-Risk Large Fires
44.2336,-119.33549,8,23,1999,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
33.04389,-116.86694,9,21,2005,9,9,True,False,True,False,12,0.3,B,4,Urban Wildfires
33.81194,-109.43861,7,9,2017,12,12,True,False,False,True,6,2.8,B,1,High-Risk Large Fires
37.39694,-120.60306,9,17,1992,9,9,True,False,True,False,4,0.1,A,0,High-Risk Large Fires
39.36111,-121.325,7,15,2002,9,9,True,False,True,False,4,12.0,C,0,Remote Small Fires
36.40691,-120.99358,6,13,2012,9,9,True,False,True,False,12,1.0,B,4,Urban Wildfires
32.59868,-105.62527,5,27,1999,12,12,True,False,True,False,1,0.1,A,0,High-Risk Large Fires
33.73694,-108.9591,8,31,2009,12,12,True,False,True,False,6,0.25,A,0,High-Risk Large Fires
38.91889,-121.29306,8,28,1992,9,9,True,False,True,False,0,1.0,B,0,High-Risk Large Fires
41.87806,-120.50444,9,7,2010,9,9,True,False,True,False,3,4.9,B,0,Remote Small Fires
36.21694,-119.07389,2,22,2002,9,9,True,False,True,False,8,0.1,A,4,Urban Wildfires
39.36303,-121.71337,10,2,2013,9,9,True,False,True,False,3,8.0,B,0,Remote Small Fires
40.48194,-122.37694,6,24,1998,9,9,True,False,True,False,4,1.0,B,0,Remote Small Fires
47.96047,-91.58195,6,5,2019,12,12,True,False,True,False,12,0.1,A,4,Frequent Small Fires
40.25191,-121.07767,5,5,2012,9,9,True,False,True,False,3,0.5,B,0,Remote Small Fires
43.82375,-103.52961,7,6,2020,12,12,True,False,True,False,6,0.1,A,0,Remote Small Fires
32.69389,-116.745,7,13,1992,9,9,True,False,True,False,8,0.1,A,4,High-Risk Large Fires
36.48306,-121.69889,5,25,1992,9,9,True,False,True,False,4,20.0,C,0,High-Risk Large Fires
45.62694,-118.23,9,1,2004,12,12,True,False,False,True,6,0.1,A,1,Remote Small Fires
37.10806,-121.66611,7,23,2006,9,9,True,False,True,False,4,0.3,B,0,High-Risk Large Fires
31.43988,-93.13567,8,23,2020,12,12,False,True,True,False,6,22.0,C,2,Frequent Small Fires
